Start_Lat,Start_Lng,Severity
37.842594,-122.2976,3
43.020386,-83.71719399999998,2
37.317062,-121.94059,3
40.844074,-73.897491,3
32.893211,-117.115509,3
42.385609,-83.25618,3
41.946804,-88.207993,2
37.741856,-121.57531000000002,3
41.497669,-95.336342,3
32.779289,-116.992195,3
34.008625,-118.204971,2
34.136028,-117.392525,2
34.247803000000005,-118.425835,3
37.319202,-122.048409,2
42.35878,-83.07650799999998,3
33.965805,-118.370499,3
38.005135,-122.037445,2
41.860409,-87.973022,2
42.84053400000001,-83.783119,2
32.72485,-83.654274,3
34.324444,-117.482071,3
34.421825,-119.614189,2
32.735165,-117.174553,3
39.147251,-121.031898,2
34.006729,-117.82663,2
37.742188,-121.525635,3
26.705933,-80.075378,3
33.974734999999995,-118.231522,2
42.944073,-83.676445,2
34.071735,-117.875793,3
37.720703,-122.178223,3
38.558128,-121.47396100000002,2
37.386616,-121.90554,3
28.089493,-82.69883,2
42.15379,-88.028114,2
37.334255,-122.032471,3
38.45585300000001,-121.371719,2
38.578556,-121.37011,2
34.054359000000005,-118.004349,3
43.111095,-83.6175,2
27.989784000000004,-82.372978,3
34.145107,-117.935295,2
33.90215300000001,-84.205322,2
42.400654,-83.21820799999998,2
38.638226,-121.203323,2
33.924858,-118.10405,3
34.029205,-118.012451,2
36.988354,-122.00326499999998,2
37.962097,-122.329376,3
34.037216,-118.284004,3
34.266087,-118.47226,2
34.152615000000004,-118.113297,3
25.925179,-80.293327,2
42.288307,-71.796875,3
38.784161,-121.279099,2
38.306824,-122.304634,2
33.714249,-84.12443499999998,2
38.191368,-120.669586,2
41.89991,-87.883728,2
37.637257,-121.884125,3
33.754379,-84.3787,3
34.222126,-118.366646,3
33.862553000000005,-117.453827,2
33.801968,-118.114662,3
27.770939,-82.699852,2
34.010826,-117.962944,2
34.027190999999995,-118.209602,2
28.796272,-81.34568,3
34.024544,-118.23925,3
34.071095,-117.759422,3
38.207825,-122.155121,2
33.673832,-117.885773,2
42.863033,-83.739975,2
42.551632,-71.53582800000002,2
33.779907,-117.876877,3
42.953693,-85.639549,2
37.930031,-120.999519,2
38.670975,-121.262138,2
33.611694,-84.29647800000002,3
37.824085,-122.267754,2
38.660847,-121.337692,2
37.866089,-122.303436,3
28.450308000000003,-81.400826,2
26.10659,-80.16851,3
34.025448,-118.20562,3
26.527889,-81.871284,2
36.627663,-121.587585,2
42.461308,-83.106026,3
27.049913,-82.397522,2
37.829319,-122.213547,2
38.63549,-121.345993,2
25.733028,-80.318649,2
34.034676,-118.026466,3
34.001296999999994,-117.351891,3
37.471973,-122.295296,3
33.597393,-117.116699,2
37.152908,-121.652679,2
33.652248,-84.367104,3
33.786896,-84.493134,3
33.974751,-118.24527,2
34.093781,-118.309196,2
37.38655900000001,-121.980171,2
34.068695,-117.839516,3
28.955225,-81.257462,3
33.753704,-84.390282,2
33.407738,-81.78825400000002,2
38.001537,-121.754723,2
33.831623,-118.290298,2
37.387672,-121.86618,3
38.247875,-122.073082,3
38.366764,-120.76341200000002,2
33.706947,-84.218475,2
34.070206,-117.864616,3
34.087246,-83.993576,3
28.566801,-81.127434,2
42.502525,-71.130493,3
26.393976,-80.09388,3
33.690125,-84.500153,3
39.820084,-84.16755699999999,2
33.929314,-118.28051,3
33.974655,-118.280991,3
34.020405,-118.157303,2
42.267105,-83.225868,3
25.941519,-80.189461,3
33.856537,-117.875999,2
33.93779,-117.556152,3
34.489616,-118.619324,3
34.152027000000004,-118.143295,2
33.49707,-117.148476,3
41.1908,-96.138824,2
33.871754,-117.687035,2
38.637951,-121.416901,3
36.968842,-121.553192,2
38.102913,-121.124168,2
34.138237,-118.724548,2
32.651196,-117.067802,3
25.93162,-80.204338,3
34.080921000000004,-118.294739,2
41.310368,-96.009933,2
34.065228000000005,-117.806824,3
33.814972,-117.87721299999998,2
34.034954,-118.33371,3
42.995682,-85.676323,2
34.15765,-118.453133,2
32.763294,-117.109085,2
33.982327000000005,-84.34164399999997,2
32.654915,-117.105644,2
38.639866,-121.483604,3
33.750877,-116.303795,2
38.562046,-121.336044,2
28.45488,-82.629143,2
34.064079,-118.007095,3
32.790733,-117.206963,3
38.786572,-121.283943,2
40.567944,-89.59043100000002,2
42.494507,-83.29557,3
38.572327,-121.467827,3
41.21225,-95.962547,2
42.927814,-85.681854,2
33.222412,-84.814064,3
36.928497,-121.794472,2
37.722202,-122.18,3
36.985649,-121.981674,2
34.094604,-117.510597,2
28.450048,-81.345253,2
37.897476,-122.0812,3
38.514507,-121.999672,2
42.883804,-85.64563000000003,2
37.364319,-121.90184,3
28.377274,-81.50460799999998,3
33.912987,-118.180145,3
33.579018,-81.765846,2
25.733185,-80.31094399999998,2
38.846298,-121.349388,2
33.74649,-84.430565,3
38.34832,-122.713165,2
41.74929,-71.44238299999998,3
37.35376,-121.865868,2
42.948891,-85.678612,2
33.615627,-117.426407,2
36.352592,-121.267693,2
43.010345,-83.67938199999998,3
33.832123,-84.335274,3
33.941364,-118.096634,3
33.841244,-117.875961,2
36.911736,-121.785309,2
33.684662,-117.861778,3
28.569178000000004,-81.244858,2
33.499435,-116.805542,2
34.019634,-117.988121,2
42.84894600000001,-85.678703,2
28.50593,-81.347359,2
28.07881,-80.705894,2
34.031151,-118.217758,3
25.972639,-80.206345,2
34.134808,-117.616226,2
36.437664,-121.34641299999998,2
32.569614,-116.953735,2
42.335297,-83.06414000000002,2
25.695625,-80.33377800000002,2
41.783321,-87.649757,2
32.779202000000005,-117.07016000000002,3
38.65749,-120.993774,2
34.045792,-117.948921,3
41.241497,-95.975838,2
33.957836,-118.111847,3
32.648033,-117.061424,3
33.997040000000005,-117.931015,2
34.106766,-117.898956,2
41.200737,-96.043015,2
41.119656,-95.926575,2
34.419689,-119.644066,2
37.875683,-122.045906,3
28.236712,-82.35431700000002,2
42.494507,-83.29557,3
32.803177000000005,-116.946785,3
41.351753,-72.659058,2
26.2314,-80.17742199999998,2
34.186695,-118.474022,3
33.852261,-118.220985,2
34.153896,-118.275482,2
37.276817,-122.007233,2
34.034649,-118.267052,3
37.507069,-122.338287,2
25.685751,-80.40373199999998,2
32.814762,-117.158447,3
33.796211,-84.393692,3
34.027424,-118.037575,3
39.277897,-121.014008,2
37.798241,-122.21711,3
34.055607,-117.49766499999998,2
27.9522,-82.513885,2
41.629616,-93.543671,2
25.93162,-80.204338,3
28.001429,-82.48439,2
42.856251,-86.07938399999998,2
32.760471,-117.126564,3
34.068657,-118.042221,3
28.236712,-82.35431700000002,3
28.527607,-81.31043199999998,2
27.937622,-82.273979,2
34.272667,-117.204231,2
42.965195,-85.654434,2
42.986015,-83.90061999999998,2
37.382389,-121.963638,2
33.872768,-118.202225,2
42.915005,-83.69100999999998,2
34.021568,-117.550095,3
38.560581,-121.463982,2
33.747501,-81.959595,2
34.162907000000004,-119.177605,2
37.49726500000001,-122.46096,2
27.791718,-82.356926,3
27.110071,-82.348015,3
41.845657,-87.62352800000002,2
27.533127,-82.56360600000002,2
41.860363,-88.004791,2
33.949703,-118.170532,3
34.303795,-118.424194,3
27.320427,-82.26818100000001,2
25.916988,-80.292877,2
37.774155,-122.159981,3
33.903324,-118.225052,2
37.873726,-121.25341,2
41.867367,-87.624329,2
42.974152,-83.687531,2
33.870148,-117.669945,2
28.01949500000001,-82.726128,2
28.566391,-81.203407,2
28.512653000000004,-81.40119200000002,2
28.61709,-81.12513,2
42.710644,-73.825058,3
37.620609,-120.966148,2
33.97646,-117.909569,2
41.809242,-88.117035,2
34.023434,-117.811623,2
33.743347,-118.29892,2
34.134388,-117.957596,3
34.431194,-117.62841,2
25.826122,-80.321884,2
25.773254,-80.198601,3
33.689289,-117.920143,3
33.870296,-117.879906,2
38.091866,-122.230225,3
33.872032,-117.665222,2
34.152615000000004,-118.466286,2
38.249317,-122.066246,2
37.447144,-121.891083,3
33.559078,-117.673134,3
33.930939,-118.178909,2
33.877453,-117.658905,2
28.576637,-81.372963,2
28.206038,-82.657394,2
33.705181,-117.85498,2
41.909519,-88.118462,2
34.099056,-118.075821,2
33.511146999999994,-82.446846,3
41.81551,-87.927757,2
26.587324,-80.068924,3
33.932983,-118.03598,2
40.845142,-73.92654399999998,3
33.884655,-118.352386,3
36.909473,-121.555916,2
34.055446999999994,-118.190353,3
33.828655,-84.387436,2
33.91449,-117.882683,2
34.020247999999995,-117.814972,2
33.876095,-118.125191,2
41.845707,-88.008324,2
28.72754500000001,-81.55890699999998,2
37.401478,-122.038872,2
28.434385,-81.40501400000002,2
33.945427,-118.29171,2
33.809055,-118.287476,3
37.923492,-122.513168,2
41.90586500000001,-87.965073,2
37.883087,-122.308533,3
28.078709000000003,-80.617401,2
42.490124,-83.079178,3
42.921925,-85.58422900000002,2
38.496132,-121.441521,2
32.778904,-117.101967,3
42.279732,-87.87854,2
42.954414,-83.692398,2
32.771846999999994,-117.131958,3
38.655407,-90.448257,3
34.316272999999995,-118.490082,3
32.714748,-117.012711,2
27.945595,-82.537514,3
33.973839,-118.079971,2
33.771286,-84.390045,3
36.548893,-121.752892,2
42.476177,-83.123749,3
36.974072,-121.883072,2
38.755657,-90.458588,3
33.716034,-84.252487,3
33.992935,-117.869843,2
33.89487800000001,-117.49987,2
38.143124,-122.87748,2
32.768162,-117.153877,2
42.359173,-83.435753,3
31.510202000000003,-83.771126,2
26.140427,-81.798004,2
42.590775,-82.857407,3
34.138241,-118.07338,2
34.030537,-117.650276,2
42.376225,-85.656525,2
34.488953,-118.162598,2
43.02512700000001,-83.702927,2
33.997040000000005,-117.931015,2
41.253948,-95.946938,2
33.986095,-118.138985,2
34.064995,-118.000229,3
38.325863,-123.039795,2
33.844002,-117.53511,3
34.064995,-118.000229,3
34.068657,-118.042221,3
33.387077000000005,-117.586281,3
28.485819,-81.595467,2
34.148509999999995,-118.073456,3
33.892685,-117.880806,2
34.055367,-118.18376200000002,2
41.88998400000001,-88.063789,2
34.038868,-81.51396899999997,2
34.030273,-117.678444,2
33.519721999999994,-117.619774,2
34.336586,-118.511986,3
26.087816,-80.363686,3
33.924686,-118.103981,3
32.787701,-117.113983,3
33.872784,-118.34201000000002,3
42.405174,-83.159805,2
33.580196,-81.719872,2
43.0331,-83.625534,2
38.590805,-121.287491,2
42.238255,-89.028999,2
28.56647700000001,-81.29549399999998,2
32.779202000000005,-117.070122,3
41.872284,-88.103523,2
27.543249,-82.564613,2
41.220547,-96.189384,2
28.15909000000001,-80.70587900000002,3
33.94101,-118.096596,3
32.777473,-117.003792,3
33.974743,-118.241211,2
37.690575,-122.132179,3
34.336586,-118.511986,2
27.950352,-82.513977,3
34.239155,-117.85128,2
42.032536,-88.3265,2
41.862263,-88.089508,2
34.029945,-118.442192,3
33.856705,-118.284599,3
41.24855,-96.157875,2
37.495384,-121.923294,3
33.930485,-117.288704,3
33.938175,-117.126839,2
33.771942,-117.87059,3
37.449371,-122.123108,2
37.997124,-122.286018,3
42.980076,-83.681587,2
33.96785,-117.915268,2
38.578304,-122.605103,2
33.896912,-117.486069,2
34.037216,-118.284004,3
34.297436,-118.417122,3
33.968163,-118.16787,3
33.923717,-118.254326,2
28.472565000000003,-82.582748,2
34.009869,-117.959801,2
34.07074,-117.61116,3
33.876095,-118.125191,2
34.089783000000004,-117.934158,2
33.008598,-116.92468999999998,2
41.546886,-90.519691,3
34.179485,-118.395103,2
33.745651,-117.84256,2
33.949703,-118.170532,3
43.120495,-83.617775,2
37.312813,-121.885857,2
41.21225,-95.966438,2
41.799751,-87.92916899999999,2
42.914421,-85.765327,3
33.936890000000005,-118.041672,2
37.604755,-122.195892,2
36.608337,-121.69223,2
34.120468,-118.271271,3
33.968163,-118.16787,3
28.340858,-81.38041700000002,2
42.379181,-83.033752,3
34.071793,-117.881142,3
41.864166,-88.142036,2
28.002211,-82.327271,3
34.311798,-117.47506,3
41.90586500000001,-87.965073,2
25.784065,-80.28862,2
33.617668,-84.39836899999997,3
41.888832,-87.979111,2
37.317062,-121.974922,3
34.030262,-118.189308,2
34.037037,-118.377533,3
32.712658000000005,-117.14357,3
37.172829,-121.99218,2
34.152615000000004,-118.113297,3
34.027458,-118.27449,3
42.973518,-85.639778,3
33.874077,-118.061386,2
34.238937,-81.46032,3
42.971622,-85.678947,2
33.981201,-117.841759,2
33.92688,-116.813896,2
28.552740000000004,-81.42009,2
41.384903,-74.422485,2
43.028793,-83.745674,2
27.893812,-82.687065,2
34.169769,-118.53083,2
32.718102,-117.109665,2
28.53936,-81.239349,2
38.52515800000001,-90.398514,3
33.870682,-116.493462,3
42.463665,-85.87688399999998,2
41.041512,-93.791023,3
34.036953000000004,-118.175705,2
37.641632,-122.434074,2
42.963089,-85.661781,2
34.07185,-118.090599,3
42.941288,-85.659035,2
43.046383,-83.704697,2
33.974728000000006,-118.234627,2
34.153442,-118.6521,2
38.81913,-121.186066,3
42.279713,-84.308319,3
33.456447999999995,-117.651695,3
39.188423,-123.210983,2
34.120521999999994,-117.872604,3
33.70348,-84.170181,3
27.948135,-82.53035,3
37.895832,-121.712509,2
41.224865,-96.138512,2
33.889221,-118.278526,2
38.693584,-120.820541,2
34.135433,-117.977486,3
42.350044,-83.099205,3
37.334923,-121.967628,2
38.172955,-121.594498,2
34.010056,-117.823219,2
32.727486,-116.923759,2
37.57872800000001,-122.048584,3
34.064640000000004,-118.002853,3
41.252426,-95.95369,3
34.293083,-118.842888,2
25.869213,-80.208313,3
37.739334,-121.59082,3
34.162273,-117.464394,3
38.023426,-122.53871200000002,2
33.8657,-117.541862,3
27.922729,-82.349884,2
28.462904,-82.37068199999999,2
34.135433,-117.977486,3
28.03298,-82.45500899999998,3
38.472912,-121.823708,3
34.029011,-118.171097,2
37.778091,-122.401176,3
43.109737,-83.518867,2
41.867718,-87.97831,2
27.894091,-82.722931,2
37.686584,-121.057472,2
41.960812,-87.74118,2
33.912918,-118.140831,3
37.19553,-121.993668,2
27.462252000000003,-82.57525600000002,2
34.081623,-117.71933,3
34.17371,-118.556564,2
33.769344,-84.389938,3
41.807102,-87.950562,2
33.6693,-84.54735600000002,2
37.997673,-122.073547,3
34.152107,-118.375565,2
33.91077,-118.330833,2
37.190914,-121.993423,2
33.894539,-117.338531,2
42.8974,-85.60709399999998,2
34.093208000000004,-117.819336,2
37.363319,-121.895729,2
38.01351500000001,-122.26387,3
41.974949,-88.20697,2
33.67337,-117.886391,2
34.147549,-118.082069,2
34.047626,-117.307648,3
37.608707,-122.068192,3
37.40593,-122.013184,2
34.120163,-117.784248,2
42.400654,-83.21820799999998,2
34.014854,-118.485924,3
38.141491,-122.228943,2
33.857368,-84.369362,2
37.825397,-122.304802,3
37.786892,-122.38987,3
28.284119,-82.675949,2
34.105247,-118.322365,2
33.006847,-116.955643,2
33.753635,-84.495628,3
38.645725,-121.37854,3
27.911917,-82.713181,2
42.360439,-83.203453,2
42.957081,-85.687363,2
41.774139,-87.951881,2
33.875389,-118.193047,3
40.95266,-73.85335500000002,2
43.020256,-83.517738,2
33.965805,-118.370499,3
33.990482,-117.924339,2
34.290882,-116.810219,2
38.663658,-121.295532,2
37.804214,-122.233566,3
37.941902,-121.249977,2
33.759471999999995,-84.378876,3
34.035774,-118.218941,2
34.064568,-117.261276,3
37.788277,-122.198669,3
37.561195,-121.995178,2
33.428612,-81.886948,2
38.17205,-121.07818600000002,2
42.905823,-83.651039,3
33.091709,-117.043732,2
34.001263,-117.887878,2
40.983498,-73.744141,2
27.959534,-82.795845,2
38.55978,-121.467308,2
34.059425,-118.172813,2
38.676098,-121.405975,2
25.98505,-80.16551199999998,3
34.066166,-117.487457,3
34.015246999999995,-117.086899,3
34.061096,-118.165329,3
34.266659000000004,-118.472031,2
38.63718400000001,-121.38298,2
40.874638,-72.977791,2
34.221371000000005,-118.473106,3
33.765926,-117.937859,2
28.698832,-82.52903,2
26.203491,-80.143852,3
37.255581,-121.854172,2
33.918839,-116.785248,3
34.035236,-118.1698,3
34.085339000000005,-118.23153700000002,3
38.682713,-121.33628799999998,3
39.96888,-83.022263,2
33.876362,-118.082367,2
42.527599,-82.909058,3
33.872768,-118.202225,2
37.937096,-122.32634,3
42.483002,-83.43937700000002,3
34.067902000000004,-118.030716,3
33.877056,-118.148804,2
28.577953000000004,-81.451492,2
34.030514000000004,-118.4384,3
27.944489,-82.79995699999998,2
33.825165000000005,-117.415047,2
41.865051,-87.614006,2
34.247803000000005,-118.425835,4
37.372505,-121.92717,2
34.056049,-118.183029,3
41.299252,-73.885696,2
28.49205,-82.598656,2
38.45599,-121.348625,2
33.841991,-118.293869,2
34.021553000000004,-117.813797,2
34.157112,-118.448685,2
43.015644,-83.724152,2
34.020496,-118.194107,3
33.878693,-118.284775,3
41.233829,-96.138611,2
43.012154,-83.654434,3
41.259029,-95.953773,3
33.97258,-118.074051,2
43.006958,-83.709137,2
42.368145,-83.057541,3
33.982529,-118.07132,2
43.01942800000001,-83.59528399999998,2
28.486906,-81.417427,2
42.405174,-83.159805,2
37.326691,-121.94072,2
32.824055,-116.935257,2
33.978001,-117.981949,2
34.147743,-118.031677,3
37.645943,-122.448448,2
33.846661,-118.211708,2
34.136749,-117.566872,2
34.068946999999994,-117.362022,3
27.308281,-82.497536,2
34.148655,-118.469154,3
33.894295,-118.04792,3
42.397968,-83.237297,2
34.068802000000005,-84.268005,2
33.765926,-117.937859,2
39.902088,-82.898178,3
28.587761,-81.208267,2
34.020332,-118.193443,3
32.775757,-117.007584,3
34.040527000000004,-118.187019,2
34.021095,-118.195343,3
41.139614,-95.896385,2
34.148392,-118.372284,2
42.005428,-87.89409599999998,3
41.20533,-96.065895,2
32.759689,-117.204529,3
26.587324,-80.068924,3
33.731503000000004,-117.812195,3
27.429537,-82.58339699999998,2
26.437057,-81.768074,2
41.84314000000001,-88.06302600000002,2
42.476177,-83.123749,3
41.593193,-93.703957,3
34.042221000000005,-117.70697,2
36.513302,-121.437523,2
41.224018,-96.043098,3
38.185455,-120.82563799999998,2
37.779667,-122.239166,2
34.149303,-118.667496,2
27.447414,-82.526421,2
33.010014,-117.264412,3
38.013416,-122.090744,3
34.234753000000005,-118.410744,3
33.967167,-118.083267,3
27.835094,-82.381729,2
33.465961,-81.96243299999998,2
25.970783,-80.29504399999998,2
38.765995,-90.124237,3
33.714588,-84.240868,3
33.763897,-117.831116,2
34.225643,-83.86556999999998,3
28.568739,-81.22393000000002,2
42.974323,-85.625175,2
38.593048,-121.40148899999998,2
33.873608000000004,-118.214432,2
28.194075,-82.383972,3
32.715263,-116.968948,2
33.796211,-84.393692,3
28.067225,-82.738968,2
38.654095,-121.378319,2
41.699223,-88.040504,3
42.931072,-85.658249,2
34.196476000000004,-81.796097,2
32.72361,-117.158279,3
37.576977,-122.32048799999998,2
41.218533,-95.941772,2
43.004158,-83.634529,2
34.00885,-118.15858500000002,3
33.846611,-118.205406,3
28.519131,-81.39705699999998,3
34.329815,-118.505829,3
34.072632,-118.058296,3
33.912116999999995,-118.073502,3
33.88356,-117.640961,2
33.887463000000004,-118.104279,3
39.086914,-121.185539,2
33.156799,-117.215858,2
26.114328,-80.313461,2
25.769794,-80.3246,2
42.944416,-83.713303,4
33.941364,-118.096634,3
34.179485,-118.395103,2
33.825497,-118.228226,3
25.788477,-80.20051600000002,3
34.414463,-119.853767,2
37.936695,-121.297684,2
33.871754,-117.687035,2
32.890739,-117.227242,3
42.219826,-88.066895,2
34.023144,-117.811676,2
32.59922,-117.036156,3
32.787605,-116.978142,3
32.707245,-117.09658799999998,3
34.439693,-81.76166500000002,3
33.857964,-117.981094,2
33.833862,-117.875984,2
42.435036,-82.977684,2
37.750599,-122.15148899999998,2
34.101799,-117.916763,2
37.750599,-122.15148899999998,3
37.638027,-121.295349,2
27.952932,-81.90876800000002,2
33.870464,-117.746239,2
34.071938,-118.266922,2
33.92503,-118.326576,3
37.948635,-122.326164,3
33.954269000000004,-118.247459,2
33.912987,-118.180145,3
42.285236,-83.196526,3
33.964283,-118.120224,3
34.073956,-117.61718799999998,3
38.641617,-121.42498799999998,3
42.30151,-71.04933199999998,3
27.945595,-82.537514,3
34.073814,-118.219276,3
41.261868,-96.138741,2
38.408791,-121.483582,3
42.199226,-87.831932,2
28.440716,-81.403542,2
33.791447,-84.39194499999998,3
39.628288,-84.226151,2
33.884853,-118.352715,3
33.928162,-118.238976,3
33.382278,-81.83206899999998,2
34.423912,-118.425804,2
33.698559,-117.861282,2
33.59227,-117.124763,2
34.149147,-118.4692,3
26.420731,-80.089821,3
34.152027000000004,-118.143295,3
33.807487,-117.879829,2
40.726357,-73.756973,2
26.188438,-80.151825,3
42.242264,-83.327866,3
33.801968,-118.114662,3
36.930199,-120.84066,3
37.732292,-122.414909,3
33.892727,-118.283035,2
38.588917,-121.415375,2
33.876205,-118.10228,3
28.832712,-81.321655,3
41.326294,-96.073692,2
34.146858,-118.370384,2
37.781914,-122.239059,3
33.852024,-84.369621,2
33.632088,-84.38806899999999,3
37.740414,-121.585144,3
41.860363,-88.004791,2
34.01347,-118.14415,2
38.183548,-120.890381,2
37.353115,-122.013985,2
37.959,-122.052406,3
43.113972,-83.694389,2
25.732124,-80.384361,2
42.00539000000001,-88.144722,2
42.884109,-85.68084,2
38.138962,-122.220047,2
34.084305,-117.692574,3
34.029404,-117.12999,3
33.796211,-84.393692,3
28.332388,-81.54585300000002,3
33.117683,-117.319244,3
33.876095,-118.125191,2
40.957714,-73.975098,2
28.586344,-82.319748,2
36.976856,-121.900253,2
37.260239,-120.994423,2
34.015774,-117.849716,2
33.775486,-117.903015,2
27.955427,-82.730179,2
42.840714,-85.663696,2
33.995079,-117.361183,2
33.871754,-117.687035,2
38.638512,-90.480881,3
41.902233,-88.10172299999998,2
37.349121,-121.993225,2
33.953293,-118.254005,2
33.925694,-118.0466,2
41.205597,-95.949348,2
33.754112,-117.189178,3
38.066238,-122.537277,2
33.956799,-118.369347,3
33.855957000000004,-117.994263,2
34.329815,-118.505829,3
28.036884000000004,-82.104378,3
37.465378,-122.290848,3
37.421124,-122.092476,2
37.976143,-122.064194,3
42.912621,-85.608147,2
34.490875,-82.675926,2
33.764202000000004,-117.998474,2
42.476177,-83.123749,3
37.775101,-122.233337,3
43.049335,-83.650589,2
33.626961,-117.273209,3
34.512081,-118.342522,2
42.148338,-71.20076,3
36.624634,-121.681908,2
33.941074,-84.504333,3
43.126225,-92.869362,2
38.018745,-121.942017,2
28.153955,-81.44001,2
42.949959,-83.92983199999998,2
33.831623,-118.290298,2
43.009628,-83.654251,2
37.618481,-122.15065,2
38.016769,-121.990753,2
41.649185,-93.77388,3
42.025768,-88.309296,2
43.017666,-83.686836,2
37.774387,-122.231316,3
41.844688,-87.957802,2
34.171249,-118.518524,2
32.903496000000004,-117.22258,3
38.623463,-121.324577,2
33.803047,-84.407753,3
37.158798,-121.98263500000002,2
37.960854,-122.053261,3
34.231285,-118.26619,3
33.872566,-117.664978,2
34.011883000000005,-117.344795,3
34.151920000000004,-118.141373,3
37.719204,-121.6604,3
42.383057,-83.353325,3
38.56583,-121.33638,2
34.147549,-118.082069,3
37.339455,-121.852043,2
33.568878000000005,-117.136574,2
27.110149,-82.347298,3
41.68774000000001,-91.911057,3
34.039051,-84.311317,2
37.342976,-121.925697,3
27.491219,-82.472359,2
37.70171,-121.769424,3
41.919029,-87.95459699999998,2
27.421387,-82.587753,2
41.35601,-73.64005999999998,3
28.48521,-81.440651,2
37.476231,-122.209373,2
38.67347,-121.456146,2
33.99527,-118.145088,3
37.701408,-121.889565,3
38.216862,-122.13784,3
34.135574,-118.000885,3
34.298882,-116.448189,2
42.470242,-71.244926,2
42.934837,-85.638481,2
42.223145,-83.413063,3
36.98402,-121.933182,2
33.816303000000005,-116.404167,3
28.41772700000001,-81.38832099999998,2
28.49205,-82.598656,2
28.769306,-81.275421,2
37.740326,-121.36928600000002,2
41.648361,-93.697685,2
34.068591999999995,-118.151184,3
33.069305,-117.069679,3
28.53363,-82.511574,2
27.373442,-82.46392800000002,2
42.998959,-85.630043,2
41.121746,-95.96656,2
34.033039,-118.130028,2
38.793739,-90.565086,3
33.989792,-117.35006,3
34.052338,-118.2593,2
33.966431,-84.994827,2
27.9575,-82.456581,2
42.48975,-83.28475999999998,2
34.155743,-118.242271,2
37.825844,-121.930214,2
27.099121000000004,-82.203346,3
33.802834000000004,-118.125191,3
34.111893,-117.302452,3
34.055923,-117.68512,2
41.890663,-91.670761,3
33.740497999999995,-117.833717,3
33.231255,-117.024193,2
41.224018,-96.043098,3
33.841961,-118.286232,3
34.049377,-118.264252,2
33.917095,-118.029297,2
33.968517,-117.036484,3
42.487068,-83.47573100000002,3
41.138962,-96.004433,2
42.219784,-83.485191,3
34.059704,-118.165276,3
33.494343,-117.178246,2
33.999809,-117.961502,2
34.06673,-117.988525,3
28.536221,-81.405342,2
37.932465,-122.403297,3
42.487782,-71.1175,3
42.394226,-87.963165,2
34.064995,-118.000229,3
42.465679,-87.97219799999998,2
42.84087,-83.736511,2
37.320629,-121.995506,3
41.644054,-93.600502,2
34.047626,-117.307648,3
25.598597,-80.35419499999998,2
34.221569,-117.400787,3
29.136444,-81.118309,3
27.937761,-82.558983,3
42.371555,-88.05114,2
38.258347,-122.062263,3
25.812012,-80.137947,3
37.572159,-121.888657,3
42.887341,-83.599113,2
34.150578,-118.067848,2
34.039478,-118.66909,2
41.205341,-96.061996,2
42.264626,-83.27034,3
34.299988,-117.458733,3
37.837788,-122.296539,3
34.185493,-118.317795,3
33.74807,-117.841858,3
41.201653,-96.052254,2
41.694458,-91.638168,3
38.623978,-121.417763,2
38.017952,-121.894058,2
37.335361,-121.858643,3
27.791887,-82.679482,2
33.984653,-84.542091,3
37.838181,-122.296638,3
33.748611,-84.38459,3
33.94101,-118.096596,3
37.546719,-122.022758,3
33.875313,-118.063927,2
34.392521,-118.472832,2
37.317062,-121.974922,3
34.244713,-118.422546,3
26.556623,-81.9104,2
37.092255,-121.601463,2
38.63718400000001,-121.38298,2
27.338223,-82.446991,3
38.593685,-121.28791,2
33.940018,-118.309021,2
25.780245,-80.315117,2
27.337835,-82.463852,2
41.270554,-96.037315,2
38.653061,-121.070541,2
33.902302,-118.061325,3
33.983086,-117.34304,3
34.365108,-118.503716,2
34.037842,-84.562691,3
32.713463,-117.13166,2
33.774933000000004,-118.08593,3
25.778906,-80.37870799999997,2
34.026119,-117.333359,3
33.813686,-84.366638,2
38.044559,-120.647003,2
28.871731,-81.284233,3
34.129475,-118.031235,2
37.346958,-121.858887,2
33.491512,-82.076042,2
40.665909,-73.757927,2
41.191013,-95.933495,2
37.76465200000001,-121.41069,3
37.950642,-121.28601100000002,2
32.762459,-117.163506,3
37.4925,-122.301559,3
33.697849,-84.418266,2
34.101603999999995,-117.003975,2
41.227043,-95.954391,3
38.592361,-121.382828,2
32.880596000000004,-117.108276,3
43.067345,-83.65094,2
32.728096,-117.069214,2
34.075081,-118.274307,2
26.650023,-82.00715600000002,2
37.549759,-122.025047,3
27.263079,-82.525047,2
33.797134,-118.108017,3
33.873173,-118.266052,2
38.56292,-121.640907,3
33.892658000000004,-118.285469,3
28.260971,-81.613251,3
38.010159,-122.228294,2
42.036785,-88.303345,2
42.886471,-85.606544,2
42.075352,-88.33555600000004,2
33.882679,-117.643646,2
42.944214,-83.692116,2
27.893478,-82.645393,3
27.968388,-82.401611,3
41.749214,-87.915543,2
39.042595,-121.09458899999998,2
42.885216,-85.782761,2
29.347790000000003,-82.219284,3
37.701485,-122.021263,3
41.981163,-88.06884000000002,2
37.316624,-122.301361,2
27.55718,-81.510521,2
37.337845,-121.995766,2
38.208282,-122.149712,3
42.019512,-88.246712,2
39.209129,-121.068649,2
36.67870300000001,-121.735077,2
34.123432,-117.86928600000002,2
40.008327,-82.986023,3
32.654652,-117.093513,2
41.890514,-87.962158,2
28.663176,-81.389023,3
